Form	75 73 104 79	1681 2379	w9_forms_001.jpg
the 	330 282 346 291	1681 2379	w9_forms_165.jpg
line 	348 282 365 291	1681 2379	w9_forms_165.jpg
above 	368 282 397 291	1681 2379	w9_forms_165.jpg
for 	400 282 414 291	1681 2379	w9_forms_165.jpg
the 	417 282 431 291	1681 2379	w9_forms_165.jpg
tax 	435 282 449 291	1681 2379	w9_forms_165.jpg
classification 	452 282 513 291	1681 2379	w9_forms_165.jpg
of 	517 282 527 291	1681 2379	w9_forms_165.jpg
the 	530 282 545 291	1681 2379	w9_forms_165.jpg
single	547 282 576 291	1681 2379	w9_forms_165.jpg
-	577 282 580 291	1681 2379	w9_forms_165.jpg
member 	580 282 621 291	1681 2379	w9_forms_165.jpg
owner	623 282 653 291	1681 2379	w9_forms_165.jpg
. 	653 282 656 291	1681 2379	w9_forms_165.jpg
Do 	660 282 676 291	1681 2379	w9_forms_165.jpg
not 	678 282 694 291	1681 2379	w9_forms_165.jpg
check	697 282 725 291	1681 2379	w9_forms_165.jpg
LLC 	155 290 177 299	1681 2379	w9_forms_165.jpg
if 	179 290 189 298	1681 2379	w9_forms_165.jpg
the 	187 290 203 298	1681 2379	w9_forms_165.jpg
LLC 	205 290 226 298	1681 2379	w9_forms_165.jpg
is 	228 290 236 298	1681 2379	w9_forms_165.jpg
classified 	239 290 284 298	1681 2379	w9_forms_165.jpg
as 	287 290 298 298	1681 2379	w9_forms_165.jpg
a 	301 290 307 298	1681 2379	w9_forms_165.jpg
single	310 290 338 298	1681 2379	w9_forms_165.jpg
-	338 290 342 298	1681 2379	w9_forms_165.jpg
member 	342 290 382 298	1681 2379	w9_forms_165.jpg
LLC 	384 290 404 298	1681 2379	w9_forms_165.jpg
that 	408 290 426 298	1681 2379	w9_forms_165.jpg
is 	429 290 437 298	1681 2379	w9_forms_165.jpg
disregarded 	439 290 497 298	1681 2379	w9_forms_165.jpg
from 	500 290 522 298	1681 2379	w9_forms_165.jpg
the 	525 290 541 298	1681 2379	w9_forms_165.jpg
owner 	543 290 574 298	1681 2379	w9_forms_165.jpg
unless 	577 290 608 298	1681 2379	w9_forms_165.jpg
the 	610 290 625 298	1681 2379	w9_forms_165.jpg
owner 	628 290 658 298	1681 2379	w9_forms_165.jpg
of 	661 290 671 298	1681 2379	w9_forms_165.jpg
the 	674 290 689 298	1681 2379	w9_forms_165.jpg
LLC 	691 290 711 298	1681 2379	w9_forms_165.jpg
is	714 290 724 298	1681 2379	w9_forms_165.jpg
another 	154 299 193 307	1681 2379	w9_forms_165.jpg
LLC 	195 299 215 307	1681 2379	w9_forms_165.jpg
that 	217 299 237 307	1681 2379	w9_forms_165.jpg
is 	240 299 248 307	1681 2379	w9_forms_165.jpg
not 	251 299 268 307	1681 2379	w9_forms_165.jpg
disregarded 	270 299 328 307	1681 2379	w9_forms_165.jpg
from 	330 299 353 307	1681 2379	w9_forms_165.jpg
the 	355 299 371 307	1681 2379	w9_forms_165.jpg
owner 	374 299 404 307	1681 2379	w9_forms_165.jpg
for 	407 299 420 307	1681 2379	w9_forms_165.jpg
U.S. 	422 299 443 307	1681 2379	w9_forms_165.jpg
federal 	446 299 478 307	1681 2379	w9_forms_165.jpg
tax 	482 299 497 307	1681 2379	w9_forms_165.jpg
purposes	500 299 545 307	1681 2379	w9_forms_165.jpg
. 	546 299 548 307	1681 2379	w9_forms_165.jpg
Otherwise	550 299 600 307	1681 2379	w9_forms_165.jpg
, 	600 299 603 307	1681 2379	w9_forms_165.jpg
a 	606 299 612 307	1681 2379	w9_forms_165.jpg
single	615 299 643 307	1681 2379	w9_forms_165.jpg
-	643 299 646 307	1681 2379	w9_forms_165.jpg
member 	647 299 687 307	1681 2379	w9_forms_165.jpg
LLC 	689 299 709 307	1681 2379	w9_forms_165.jpg
that	711 299 731 307	1681 2379	w9_forms_165.jpg
is 	155 308 171 316	1681 2379	w9_forms_165.jpg
disregarded 	165 308 225 316	1681 2379	w9_forms_165.jpg
from 	227 308 249 316	1681 2379	w9_forms_165.jpg
the 	252 308 268 316	1681 2379	w9_forms_165.jpg
owner 	271 308 301 316	1681 2379	w9_forms_165.jpg
should 	303 308 336 316	1681 2379	w9_forms_165.jpg
check 	339 308 367 316	1681 2379	w9_forms_165.jpg
the 	370 308 386 316	1681 2379	w9_forms_165.jpg
appropriate 	388 308 444 316	1681 2379	w9_forms_165.jpg
box 	447 308 465 316	1681 2379	w9_forms_165.jpg
for 	468 308 481 316	1681 2379	w9_forms_165.jpg
the 	484 308 500 316	1681 2379	w9_forms_165.jpg
tax 	502 308 518 316	1681 2379	w9_forms_165.jpg
classification 	520 308 582 316	1681 2379	w9_forms_165.jpg
of 	585 308 596 316	1681 2379	w9_forms_165.jpg
its 	597 308 609 316	1681 2379	w9_forms_165.jpg
owner	611 308 642 316	1681 2379	w9_forms_165.jpg
.	642 308 644 316	1681 2379	w9_forms_165.jpg
Other 	154 321 185 329	1681 2379	w9_forms_165.jpg
(	183 321 190 328	1681 2379	w9_forms_165.jpg
see 	188 321 208 328	1681 2379	w9_forms_165.jpg
instructions	209 321 264 328	1681 2379	w9_forms_165.jpg
) 	264 321 267 328	1681 2379	w9_forms_165.jpg
►	270 321 278 328	1681 2379	w9_forms_165.jpg
5 	128 332 138 340	1681 2379	w9_forms_165.jpg
Address 	139 332 182 340	1681 2379	w9_forms_165.jpg
(	183 332 187 340	1681 2379	w9_forms_165.jpg
number	187 332 224 340	1681 2379	w9_forms_165.jpg
, 	224 332 226 340	1681 2379	w9_forms_165.jpg
street	230 332 256 340	1681 2379	w9_forms_165.jpg
, 	258 332 260 340	1681 2379	w9_forms_165.jpg
and 	262 332 281 340	1681 2379	w9_forms_165.jpg
apt	284 332 300 340	1681 2379	w9_forms_165.jpg
, 	300 332 302 340	1681 2379	w9_forms_165.jpg
or 	305 332 315 340	1681 2379	w9_forms_165.jpg
suite 	318 332 341 340	1681 2379	w9_forms_165.jpg
no	344 332 356 340	1681 2379	w9_forms_165.jpg
.	355 332 358 340	1681 2379	w9_forms_165.jpg
) 	359 332 362 340	1681 2379	w9_forms_165.jpg
See 	365 332 384 340	1681 2379	w9_forms_165.jpg
instructions	387 332 443 340	1681 2379	w9_forms_165.jpg
.	443 332 446 340	1681 2379	w9_forms_165.jpg
4 	126 347 138 353	1681 2379	w9_forms_165.jpg
Nolton 	138 347 183 353	1681 2379	w9_forms_165.jpg
Street	186 347 226 353	1681 2379	w9_forms_165.jpg
6 	128 358 138 366	1681 2379	w9_forms_165.jpg
City	139 358 160 366	1681 2379	w9_forms_165.jpg
, 	160 358 163 366	1681 2379	w9_forms_165.jpg
state	165 358 190 366	1681 2379	w9_forms_165.jpg
, 	190 358 192 366	1681 2379	w9_forms_165.jpg
and 	195 358 214 366	1681 2379	w9_forms_165.jpg
ZIP 	216 358 233 366	1681 2379	w9_forms_165.jpg
code	236 358 261 366	1681 2379	w9_forms_165.jpg
Bridgend	126 372 189 382	1681 2379	w9_forms_165.jpg
, 	189 372 191 382	1681 2379	w9_forms_165.jpg
Bridgend 	196 372 256 382	1681 2379	w9_forms_165.jpg
County 	261 372 308 382	1681 2379	w9_forms_165.jpg
Borough	313 372 369 382	1681 2379	w9_forms_165.jpg
, 	370 372 372 382	1681 2379	w9_forms_165.jpg
CF31 	377 372 409 382	1681 2379	w9_forms_165.jpg
1DU	415 372 442 382	1681 2379	w9_forms_165.jpg
7 	127 385 136 393	1681 2379	w9_forms_165.jpg
List 	139 385 159 393	1681 2379	w9_forms_165.jpg
account 	160 385 199 393	1681 2379	w9_forms_165.jpg
number	202 385 239 393	1681 2379	w9_forms_165.jpg
(	237 385 242 393	1681 2379	w9_forms_165.jpg
s	241 385 248 393	1681 2379	w9_forms_165.jpg
) 	246 385 250 393	1681 2379	w9_forms_165.jpg
here 	252 385 274 393	1681 2379	w9_forms_165.jpg
(	274 385 280 393	1681 2379	w9_forms_165.jpg
optional	280 385 318 393	1681 2379	w9_forms_165.jpg
)	317 385 321 393	1681 2379	w9_forms_165.jpg
Part 	96 411 133 419	1681 2379	w9_forms_165.jpg
I	133 411 138 419	1681 2379	w9_forms_165.jpg
Taxpayer 	173 410 243 422	1681 2379	w9_forms_165.jpg
Identification 	248 410 342 422	1681 2379	w9_forms_165.jpg
Number 	347 410 405 422	1681 2379	w9_forms_165.jpg
(	408 410 417 422	1681 2379	w9_forms_165.jpg
TIN	412 410 439 422	1681 2379	w9_forms_165.jpg
)	436 410 443 422	1681 2379	w9_forms_165.jpg
017166039959EUR	459 398 582 406	1681 2379	w9_forms_165.jpg
Exemption 	737 282 789 291	1681 2379	w9_forms_165.jpg
from 	792 282 814 291	1681 2379	w9_forms_165.jpg
FATCA 	818 282 851 291	1681 2379	w9_forms_165.jpg
reporting	855 282 898 291	1681 2379	w9_forms_165.jpg
code 	737 294 773 303	1681 2379	w9_forms_165.jpg
(	762 294 770 302	1681 2379	w9_forms_165.jpg
if 	768 294 776 302	1681 2379	w9_forms_165.jpg
any	775 294 795 302	1681 2379	w9_forms_165.jpg
)	791 294 798 302	1681 2379	w9_forms_165.jpg
(	737 320 745 326	1681 2379	w9_forms_165.jpg
Applies 	738 320 766 326	1681 2379	w9_forms_165.jpg
to 	767 320 775 326	1681 2379	w9_forms_165.jpg
accounts 	775 320 807 326	1681 2379	w9_forms_165.jpg
maintained 	809 320 848 326	1681 2379	w9_forms_165.jpg
outside 	849 320 875 326	1681 2379	w9_forms_165.jpg
the 	876 320 888 326	1681 2379	w9_forms_165.jpg
US	889 320 903 326	1681 2379	w9_forms_165.jpg
.	900 320 908 326	1681 2379	w9_forms_165.jpg
)	901 320 907 326	1681 2379	w9_forms_165.jpg
Requester's 	638 331 695 340	1681 2379	w9_forms_165.jpg
name 	698 331 726 340	1681 2379	w9_forms_165.jpg
and 	728 331 746 340	1681 2379	w9_forms_165.jpg
address 	749 331 788 340	1681 2379	w9_forms_165.jpg
(	790 331 795 340	1681 2379	w9_forms_165.jpg
optional	793 331 832 340	1681 2379	w9_forms_165.jpg
)	831 331 835 340	1681 2379	w9_forms_165.jpg
Enter 	88 424 118 434	1681 2379	w9_forms_165.jpg
your 	121 424 147 434	1681 2379	w9_forms_165.jpg
TIN 	149 424 168 434	1681 2379	w9_forms_165.jpg
in 	172 424 182 434	1681 2379	w9_forms_165.jpg
the 	185 424 202 434	1681 2379	w9_forms_165.jpg
appropriate 	206 424 270 434	1681 2379	w9_forms_165.jpg
box	273 424 293 434	1681 2379	w9_forms_165.jpg
. 	294 424 296 434	1681 2379	w9_forms_165.jpg
The 	299 424 321 434	1681 2379	w9_forms_165.jpg
TIN 	323 424 343 434	1681 2379	w9_forms_165.jpg
provided 	347 424 395 434	1681 2379	w9_forms_165.jpg
must 	399 424 426 434	1681 2379	w9_forms_165.jpg
match 	430 424 464 434	1681 2379	w9_forms_165.jpg
the 	466 424 484 434	1681 2379	w9_forms_165.jpg
name 	488 424 518 434	1681 2379	w9_forms_165.jpg
given 	521 424 551 434	1681 2379	w9_forms_165.jpg
on 	555 424 568 434	1681 2379	w9_forms_165.jpg
line 	572 424 591 434	1681 2379	w9_forms_165.jpg
1 	596 424 600 434	1681 2379	w9_forms_165.jpg
to 	604 424 616 434	1681 2379	w9_forms_165.jpg
avoid	618 424 650 434	1681 2379	w9_forms_165.jpg
backup 	88 435 132 444	1681 2379	w9_forms_165.jpg
withholding	133 435 198 444	1681 2379	w9_forms_165.jpg
. 	198 435 201 444	1681 2379	w9_forms_165.jpg
For 	205 435 223 444	1681 2379	w9_forms_165.jpg
individuals	225 435 284 444	1681 2379	w9_forms_165.jpg
, 	285 435 287 444	1681 2379	w9_forms_165.jpg
this 	291 435 311 444	1681 2379	w9_forms_165.jpg
is 	314 435 323 444	1681 2379	w9_forms_165.jpg
generally 	327 435 376 444	1681 2379	w9_forms_165.jpg
your 	378 435 403 444	1681 2379	w9_forms_165.jpg
social 	407 435 438 444	1681 2379	w9_forms_165.jpg
security 	442 435 486 444	1681 2379	w9_forms_165.jpg
number 	488 435 531 444	1681 2379	w9_forms_165.jpg
(	533 435 537 444	1681 2379	w9_forms_165.jpg
SSN	537 435 562 444	1681 2379	w9_forms_165.jpg
)	562 435 565 444	1681 2379	w9_forms_165.jpg
. 	566 435 569 444	1681 2379	w9_forms_165.jpg
However	573 435 622 444	1681 2379	w9_forms_165.jpg
, 	622 435 624 444	1681 2379	w9_forms_165.jpg
for 	628 435 643 444	1681 2379	w9_forms_165.jpg
a	647 435 653 444	1681 2379	w9_forms_165.jpg
resident 	90 444 134 453	1681 2379	w9_forms_165.jpg
alien	138 444 163 453	1681 2379	w9_forms_165.jpg
, 	164 444 167 453	1681 2379	w9_forms_165.jpg
sole 	170 444 192 453	1681 2379	w9_forms_165.jpg
proprietor	196 444 251 453	1681 2379	w9_forms_165.jpg
, 	251 444 253 453	1681 2379	w9_forms_165.jpg
or 	257 444 268 453	1681 2379	w9_forms_165.jpg
disregarded 	272 444 337 453	1681 2379	w9_forms_165.jpg
entity	340 444 371 453	1681 2379	w9_forms_165.jpg
, 	371 444 374 453	1681 2379	w9_forms_165.jpg
see 	377 444 397 453	1681 2379	w9_forms_165.jpg
the 	400 444 418 453	1681 2379	w9_forms_165.jpg
instructions 	422 444 484 453	1681 2379	w9_forms_165.jpg
for 	488 444 503 453	1681 2379	w9_forms_165.jpg
Part 	507 444 529 453	1681 2379	w9_forms_165.jpg
I	531 444 535 453	1681 2379	w9_forms_165.jpg
, 	537 444 539 453	1681 2379	w9_forms_165.jpg
later	543 444 566 453	1681 2379	w9_forms_165.jpg
. 	568 444 570 453	1681 2379	w9_forms_165.jpg
For 	574 444 592 453	1681 2379	w9_forms_165.jpg
other	595 444 624 453	1681 2379	w9_forms_165.jpg
entities	88 453 129 464	1681 2379	w9_forms_165.jpg
, 	129 453 133 463	1681 2379	w9_forms_165.jpg
it 	136 453 143 463	1681 2379	w9_forms_165.jpg
is 	146 453 155 463	1681 2379	w9_forms_165.jpg
your 	157 453 183 463	1681 2379	w9_forms_165.jpg
employer 	185 453 238 463	1681 2379	w9_forms_165.jpg
identification 	240 453 310 463	1681 2379	w9_forms_165.jpg
number 	314 453 356 463	1681 2379	w9_forms_165.jpg
(	358 453 363 463	1681 2379	w9_forms_165.jpg
EIN	362 453 381 463	1681 2379	w9_forms_165.jpg
)	381 453 385 463	1681 2379	w9_forms_165.jpg
. 	386 453 388 463	1681 2379	w9_forms_165.jpg
If 	386 453 399 463	1681 2379	w9_forms_165.jpg
you 	401 453 422 463	1681 2379	w9_forms_165.jpg
do 	425 453 440 463	1681 2379	w9_forms_165.jpg
not 	443 453 461 463	1681 2379	w9_forms_165.jpg
have 	464 453 491 463	1681 2379	w9_forms_165.jpg
a 	494 453 501 463	1681 2379	w9_forms_165.jpg
number	505 453 547 463	1681 2379	w9_forms_165.jpg
, 	547 453 549 463	1681 2379	w9_forms_165.jpg
see 	553 453 573 463	1681 2379	w9_forms_165.jpg
How 	575 453 602 463	1681 2379	w9_forms_165.jpg
to 	605 453 616 463	1681 2379	w9_forms_165.jpg
get 	619 453 637 463	1681 2379	w9_forms_165.jpg
a	640 453 647 463	1681 2379	w9_forms_165.jpg
TIN	89 464 109 472	1681 2379	w9_forms_165.jpg
, 	107 464 111 472	1681 2379	w9_forms_165.jpg
later	116 464 141 472	1681 2379	w9_forms_165.jpg
.	140 464 143 472	1681 2379	w9_forms_165.jpg
Note	88 477 120 485	1681 2379	w9_forms_165.jpg
: 	116 477 121 485	1681 2379	w9_forms_165.jpg
If 	124 477 133 485	1681 2379	w9_forms_165.jpg
the 	135 477 154 485	1681 2379	w9_forms_165.jpg
account 	156 477 201 485	1681 2379	w9_forms_165.jpg
is 	204 477 213 485	1681 2379	w9_forms_165.jpg
in 	216 477 226 485	1681 2379	w9_forms_165.jpg
more 	229 477 258 485	1681 2379	w9_forms_165.jpg
than 	261 477 285 485	1681 2379	w9_forms_165.jpg
one 	288 477 309 485	1681 2379	w9_forms_165.jpg
name	312 477 343 485	1681 2379	w9_forms_165.jpg
, 	343 477 346 485	1681 2379	w9_forms_165.jpg
see 	349 477 368 485	1681 2379	w9_forms_165.jpg
the 	371 477 390 485	1681 2379	w9_forms_165.jpg
instructions 	393 477 456 485	1681 2379	w9_forms_165.jpg
for 	460 477 475 485	1681 2379	w9_forms_165.jpg
line 	478 477 497 485	1681 2379	w9_forms_165.jpg
1. 	501 477 511 485	1681 2379	w9_forms_165.jpg
Also 	513 477 538 485	1681 2379	w9_forms_165.jpg
see 	542 477 562 485	1681 2379	w9_forms_165.jpg
What 	563 477 593 485	1681 2379	w9_forms_165.jpg
Name 	595 477 629 485	1681 2379	w9_forms_165.jpg
and	631 477 652 485	1681 2379	w9_forms_165.jpg
Number 	86 487 136 496	1681 2379	w9_forms_165.jpg
To 	136 487 152 496	1681 2379	w9_forms_165.jpg
Give 	153 487 180 496	1681 2379	w9_forms_165.jpg
the 	183 487 201 496	1681 2379	w9_forms_165.jpg
Requester 	205 487 261 496	1681 2379	w9_forms_165.jpg
for 	263 487 279 496	1681 2379	w9_forms_165.jpg
guidelines 	282 487 338 496	1681 2379	w9_forms_165.jpg
on 	341 487 355 496	1681 2379	w9_forms_165.jpg
whose 	357 487 394 496	1681 2379	w9_forms_165.jpg
number 	397 487 440 496	1681 2379	w9_forms_165.jpg
to 	443 487 454 496	1681 2379	w9_forms_165.jpg
enter	456 487 487 496	1681 2379	w9_forms_165.jpg
.	486 487 488 496	1681 2379	w9_forms_165.jpg
Social 	681 423 714 431	1681 2379	w9_forms_165.jpg
security 	718 423 759 431	1681 2379	w9_forms_165.jpg
number	761 423 800 431	1681 2379	w9_forms_165.jpg
568	681 445 737 453	1681 2379	w9_forms_165.jpg
or	675 466 691 471	1681 2379	w9_forms_165.jpg
03	769 446 803 453	1681 2379	w9_forms_165.jpg
4417	835 445 912 453	1681 2379	w9_forms_165.jpg
Employer 	680 476 732 483	1681 2379	w9_forms_165.jpg
identification 	735 476 800 483	1681 2379	w9_forms_165.jpg
number	804 476 844 483	1681 2379	w9_forms_165.jpg
Part 	93 517 135 524	1681 2379	w9_forms_165.jpg
II	130 517 139 524	1681 2379	w9_forms_165.jpg
Certification	174 516 264 524	1681 2379	w9_forms_165.jpg
Under 	88 530 124 539	1681 2379	w9_forms_165.jpg
penalties 	127 530 177 539	1681 2379	w9_forms_165.jpg
of 	180 530 191 539	1681 2379	w9_forms_165.jpg
perjury	195 530 232 539	1681 2379	w9_forms_165.jpg
, 	233 530 235 539	1681 2379	w9_forms_165.jpg
I 	239 530 244 539	1681 2379	w9_forms_165.jpg
certify 	246 530 280 539	1681 2379	w9_forms_165.jpg
that	281 530 305 539	1681 2379	w9_forms_165.jpg
:	302 530 307 539	1681 2379	w9_forms_165.jpg
1. 	89 542 99 552	1681 2379	w9_forms_165.jpg
The 	102 542 127 552	1681 2379	w9_forms_165.jpg
number 	128 542 171 552	1681 2379	w9_forms_165.jpg
shown 	173 542 209 552	1681 2379	w9_forms_165.jpg
on 	213 542 227 552	1681 2379	w9_forms_165.jpg
this 	230 542 250 552	1681 2379	w9_forms_165.jpg
form 	253 542 278 552	1681 2379	w9_forms_165.jpg
is 	282 542 292 552	1681 2379	w9_forms_165.jpg
my 	295 542 311 552	1681 2379	w9_forms_165.jpg
correct 	314 542 353 552	1681 2379	w9_forms_165.jpg
taxpayer 	356 542 404 552	1681 2379	w9_forms_165.jpg
identification 	408 542 477 552	1681 2379	w9_forms_165.jpg
number 	481 542 524 552	1681 2379	w9_forms_165.jpg
(	527 542 531 552	1681 2379	w9_forms_165.jpg
or 	530 542 541 552	1681 2379	w9_forms_165.jpg
I 	545 542 548 552	1681 2379	w9_forms_165.jpg
am 	551 542 568 552	1681 2379	w9_forms_165.jpg
waiting 	571 542 611 552	1681 2379	w9_forms_165.jpg
for 	615 542 629 552	1681 2379	w9_forms_165.jpg
a 	632 542 640 552	1681 2379	w9_forms_165.jpg
number 	643 542 685 552	1681 2379	w9_forms_165.jpg
to 	688 542 699 552	1681 2379	w9_forms_165.jpg
be 	701 542 716 552	1681 2379	w9_forms_165.jpg
issued 	719 542 754 552	1681 2379	w9_forms_165.jpg
to 	758 542 770 552	1681 2379	w9_forms_165.jpg
me	773 542 790 552	1681 2379	w9_forms_165.jpg
)	788 542 792 552	1681 2379	w9_forms_165.jpg
; 	793 542 796 552	1681 2379	w9_forms_165.jpg
and	800 542 820 552	1681 2379	w9_forms_165.jpg
2. 	88 553 101 562	1681 2379	w9_forms_165.jpg
I 	101 553 108 562	1681 2379	w9_forms_165.jpg
am 	110 553 127 562	1681 2379	w9_forms_165.jpg
not 	130 553 149 562	1681 2379	w9_forms_165.jpg
subject 	151 553 192 562	1681 2379	w9_forms_165.jpg
to 	196 553 207 562	1681 2379	w9_forms_165.jpg
backup 	210 553 251 562	1681 2379	w9_forms_165.jpg
withholding 	254 553 317 562	1681 2379	w9_forms_165.jpg
because	321 553 368 562	1681 2379	w9_forms_165.jpg
: 	368 553 371 562	1681 2379	w9_forms_165.jpg
(	373 553 377 562	1681 2379	w9_forms_165.jpg
a	377 553 385 562	1681 2379	w9_forms_165.jpg
) 	383 553 387 562	1681 2379	w9_forms_165.jpg
I 	391 553 395 562	1681 2379	w9_forms_165.jpg
am 	397 553 414 562	1681 2379	w9_forms_165.jpg
exempt 	418 553 459 562	1681 2379	w9_forms_165.jpg
from 	462 553 488 562	1681 2379	w9_forms_165.jpg
backup 	491 553 533 562	1681 2379	w9_forms_165.jpg
withholding	536 553 599 562	1681 2379	w9_forms_165.jpg
, 	600 553 602 562	1681 2379	w9_forms_165.jpg
or 	606 553 618 562	1681 2379	w9_forms_165.jpg
(	619 553 624 562	1681 2379	w9_forms_165.jpg
b	624 553 631 562	1681 2379	w9_forms_165.jpg
) 	630 553 634 562	1681 2379	w9_forms_165.jpg
I 	638 553 641 562	1681 2379	w9_forms_165.jpg
have 	644 553 671 562	1681 2379	w9_forms_165.jpg
not 	674 553 691 562	1681 2379	w9_forms_165.jpg
been 	695 553 722 562	1681 2379	w9_forms_165.jpg
notified 	725 553 766 562	1681 2379	w9_forms_165.jpg
by 	769 553 784 562	1681 2379	w9_forms_165.jpg
the 	785 553 804 562	1681 2379	w9_forms_165.jpg
Internal 	807 553 847 562	1681 2379	w9_forms_165.jpg
Revenue	851 553 900 562	1681 2379	w9_forms_165.jpg
Service 	104 562 146 572	1681 2379	w9_forms_165.jpg
(	146 562 151 572	1681 2379	w9_forms_165.jpg
IRS	150 562 170 572	1681 2379	w9_forms_165.jpg
) 	170 562 173 572	1681 2379	w9_forms_165.jpg
that 	177 562 198 572	1681 2379	w9_forms_165.jpg
I 	202 562 204 572	1681 2379	w9_forms_165.jpg
am 	208 562 225 572	1681 2379	w9_forms_165.jpg
subject 	229 562 269 572	1681 2379	w9_forms_165.jpg
to 	272 562 283 572	1681 2379	w9_forms_165.jpg
backup 	287 562 327 572	1681 2379	w9_forms_165.jpg
withholding 	331 562 393 572	1681 2379	w9_forms_165.jpg
as 	397 562 410 572	1681 2379	w9_forms_165.jpg
a 	414 562 420 572	1681 2379	w9_forms_165.jpg
result 	424 562 455 572	1681 2379	w9_forms_165.jpg
of 	458 562 469 572	1681 2379	w9_forms_165.jpg
a 	471 562 478 572	1681 2379	w9_forms_165.jpg
failure 	481 562 515 572	1681 2379	w9_forms_165.jpg
to 	518 562 529 572	1681 2379	w9_forms_165.jpg
report 	533 562 566 572	1681 2379	w9_forms_165.jpg
all 	569 562 581 572	1681 2379	w9_forms_165.jpg
interest 	585 562 626 572	1681 2379	w9_forms_165.jpg
or 	629 562 640 572	1681 2379	w9_forms_165.jpg
dividends	643 562 696 572	1681 2379	w9_forms_165.jpg
, 	697 562 699 572	1681 2379	w9_forms_165.jpg
or 	703 562 715 572	1681 2379	w9_forms_165.jpg
(	716 562 721 572	1681 2379	w9_forms_165.jpg
c	720 562 728 572	1681 2379	w9_forms_165.jpg
) 	727 562 731 572	1681 2379	w9_forms_165.jpg
the 	734 562 751 572	1681 2379	w9_forms_165.jpg
IRS 	754 562 774 572	1681 2379	w9_forms_165.jpg
has 	778 562 797 572	1681 2379	w9_forms_165.jpg
notified 	801 562 841 572	1681 2379	w9_forms_165.jpg
me 	845 562 862 572	1681 2379	w9_forms_165.jpg
that 	864 562 886 572	1681 2379	w9_forms_165.jpg
I 	889 562 892 572	1681 2379	w9_forms_165.jpg
am	897 562 913 572	1681 2379	w9_forms_165.jpg
no 	103 573 117 582	1681 2379	w9_forms_165.jpg
longer 	120 573 156 582	1681 2379	w9_forms_165.jpg
subject 	160 573 199 582	1681 2379	w9_forms_165.jpg
to 	203 573 214 582	1681 2379	w9_forms_165.jpg
backup 	217 573 258 582	1681 2379	w9_forms_165.jpg
withholding	260 573 325 582	1681 2379	w9_forms_165.jpg
; 	324 573 328 582	1681 2379	w9_forms_165.jpg
and	331 573 353 582	1681 2379	w9_forms_165.jpg
3. 	88 587 100 597	1681 2379	w9_forms_165.jpg
I 	102 587 107 597	1681 2379	w9_forms_165.jpg
am 	110 587 127 597	1681 2379	w9_forms_165.jpg
a 	130 587 138 597	1681 2379	w9_forms_165.jpg
U.S. 	140 587 164 597	1681 2379	w9_forms_165.jpg
citizen 	168 587 203 597	1681 2379	w9_forms_165.jpg
or 	207 587 218 597	1681 2379	w9_forms_165.jpg
other 	221 587 250 597	1681 2379	w9_forms_165.jpg
U.S. 	254 587 276 597	1681 2379	w9_forms_165.jpg
person 	280 587 318 597	1681 2379	w9_forms_165.jpg
(	320 587 324 597	1681 2379	w9_forms_165.jpg
defined 	325 587 366 597	1681 2379	w9_forms_165.jpg
below	369 587 402 597	1681 2379	w9_forms_165.jpg
)	401 587 405 597	1681 2379	w9_forms_165.jpg
; 	405 587 408 597	1681 2379	w9_forms_165.jpg
and	412 587 433 597	1681 2379	w9_forms_165.jpg
4. 	88 600 99 609	1681 2379	w9_forms_165.jpg
The 	102 600 124 609	1681 2379	w9_forms_165.jpg
FATCA 	129 600 167 609	1681 2379	w9_forms_165.jpg
code	170 600 198 609	1681 2379	w9_forms_165.jpg
(	197 600 201 609	1681 2379	w9_forms_165.jpg
s	201 600 207 609	1681 2379	w9_forms_165.jpg
) 	206 600 210 609	1681 2379	w9_forms_165.jpg
entered 	213 600 256 609	1681 2379	w9_forms_165.jpg
on 	259 600 273 609	1681 2379	w9_forms_165.jpg
this 	276 600 296 609	1681 2379	w9_forms_165.jpg
form 	299 600 325 609	1681 2379	w9_forms_165.jpg
(	326 600 330 609	1681 2379	w9_forms_165.jpg
if 	331 600 338 609	1681 2379	w9_forms_165.jpg
any	340 600 361 609	1681 2379	w9_forms_165.jpg
) 	359 600 362 609	1681 2379	w9_forms_165.jpg
indicating 	366 600 419 609	1681 2379	w9_forms_165.jpg
that 	424 600 444 609	1681 2379	w9_forms_165.jpg
I 	448 600 450 609	1681 2379	w9_forms_165.jpg
am 	455 600 472 609	1681 2379	w9_forms_165.jpg
exempt 	475 600 516 609	1681 2379	w9_forms_165.jpg
from 	521 600 546 609	1681 2379	w9_forms_165.jpg
FATCA 	549 600 588 609	1681 2379	w9_forms_165.jpg
reporting 	591 600 641 609	1681 2379	w9_forms_165.jpg
is 	644 600 654 609	1681 2379	w9_forms_165.jpg
correct	656 600 696 609	1681 2379	w9_forms_165.jpg
.	696 600 698 609	1681 2379	w9_forms_165.jpg
Certification 	88 613 159 622	1681 2379	w9_forms_165.jpg
instructions	161 613 228 622	1681 2379	w9_forms_165.jpg
. 	229 613 231 622	1681 2379	w9_forms_165.jpg
You 	234 613 255 622	1681 2379	w9_forms_165.jpg
must 	259 613 285 622	1681 2379	w9_forms_165.jpg
cross 	287 613 316 622	1681 2379	w9_forms_165.jpg
out 	320 613 336 622	1681 2379	w9_forms_165.jpg
